874,0.0017296
876,0.00041577
878,0.0004468
880,0.0012396
882,0.0012804
884,0.00042456
886,0.00044819
888,0.0010271
890,0.0012136
892,0.00043205
894,0.0004463
896,0.00031275
898,0.00066163
902,0.00041155
904,0.0012152
906,0.0012153
908,0.0012153
910,0.0020253
912,0.0036463
914,0.0047608
916,0.0083683
918,0.01088
920,0.015361
922,0.022141
924,0.02642
926,0.032319
928,0.035471
930,0.044339
932,0.051948
934,0.060246
936,0.063821
938,0.078219
940,0.084816
942,0.090559
944,0.10426
946,0.11614
948,0.12546
949.83,0.14172
951.2,0.15232
952,0.16244
954,0.1822
954.98,0.1947
956,0.21004
958,0.22731
958.76,0.24768
960,0.26442
961.17,0.27417
962,0.28989
963.23,0.30861
964,0.32273
964.95,0.3404
965.29,0.35099
966,0.36376
966.32,0.38013
966.67,0.39338
967.35,0.40927
968,0.42645
968.73,0.4649
969.42,0.50464
969.76,0.56026
970,0.58941
970.1,0.63709
970.45,0.67152
970.79,0.68742
971.13,0.73245
971.48,0.77219
971.82,0.87815
972,0.84259
972.16,0.91258
972.51,0.94172
972.85,0.9894
973.2,1.0954
973.54,1.0901
973.88,1.2411
974,1.1564
974.23,1.1881
974.57,1.2225
974.91,1.2517
975.26,1.2384
975.6,1.2199
975.95,1.1642
976,1.1691
976.29,1.143
976.63,1.0742
976.98,0.99205
977.32,0.98146
977.66,0.95232
978,0.90103
978.01,0.87285
978.69,0.83311
979.04,0.81192
979.73,0.77483
980,0.79638
980.07,0.76159
980.76,0.7457
981.1,0.73245
981.44,0.70331
982,0.71089
982.47,0.69536
983.16,0.68742
984,0.67184
986,0.66105
988,0.6611
990,0.67402
992,0.67968
994,0.68002
996,0.6898
998,0.68149
999.31,0.68212
1000.7,0.66887
1002,0.65382
1004,0.63436
1006,0.61976
1007.2,0.6053
1008,0.59025
1010,0.57198
1012,0.55305
1013.4,0.54702
1014,0.52106
1016,0.50699
1016.8,0.49404
1018,0.47797
1020,0.45336
1022,0.4281
1023,0.41722
1024,0.40696
1025.1,0.39073
1026,0.37424
1028,0.35642
1028.5,0.33775
1030,0.32269
1030.9,0.30596
1032,0.29111
1034,0.27207
1036,0.24604
1038,0.22482
1040,0.20608
1042,0.18306
1044,0.1646
1046,0.14763
1048,0.12258
1052,0.097166
1054,0.086906
1056,0.072587
1058,0.059344
1060,0.054057
1062,0.043064
1064,0.036878
1066,0.033239
1068,0.022683
1070,0.021475
1072,0.021469
1074,0.01133
1076,0.013781
1078,0.0097359
1080,0.0057422
1082,0.0036458
1084,0.0063704
1086,0.0020106
1088,-0.0013245
1090.4,-0.0013245
1093.5,-0.0039735
